,country_iso3,date,value,indicator,last_updated,language
2386,PSS,1991,69.8110995606301,NE.IMP.GNFS.ZS,2022-06-30,0
2387,PSS,1990,74.6042510417529,NE.IMP.GNFS.ZS,2022-06-30,0
2388,PSS,1989,70.9085837206326,NE.IMP.GNFS.ZS,2022-06-30,0
2389,PSS,1988,64.2198813771629,NE.IMP.GNFS.ZS,2022-06-30,0
2390,PSS,1987,54.4022956280026,NE.IMP.GNFS.ZS,2022-06-30,0
2391,PSS,1986,50.8374484572037,NE.IMP.GNFS.ZS,2022-06-30,0
2392,PSS,1985,56.6640442045788,NE.IMP.GNFS.ZS,2022-06-30,0
2393,PSS,1984,55.3241983281793,NE.IMP.GNFS.ZS,2022-06-30,0
2394,PSS,1983,60.0536836970076,NE.IMP.GNFS.ZS,2022-06-30,0
2395,PSS,1982,58.807967391197,NE.IMP.GNFS.ZS,2022-06-30,0
2396,PSS,1981,65.1527203504399,NE.IMP.GNFS.ZS,2022-06-30,0
2397,PSS,1980,60.0635754945937,NE.IMP.GNFS.ZS,2022-06-30,0
2398,PSS,1979,,NE.IMP.GNFS.ZS,2022-06-30,0
2399,PSS,1978,,NE.IMP.GNFS.ZS,2022-06-30,0
2400,PSS,1977,,NE.IMP.GNFS.ZS,2022-06-30,0
2401,PSS,1976,,NE.IMP.GNFS.ZS,2022-06-30,0
2402,PSS,1975,,NE.IMP.GNFS.ZS,2022-06-30,0
2403,PSS,1974,,NE.IMP.GNFS.ZS,2022-06-30,0
2404,PSS,1973,,NE.IMP.GNFS.ZS,2022-06-30,0
2405,PSS,1972,,NE.IMP.GNFS.ZS,2022-06-30,0
2406,PSS,1971,,NE.IMP.GNFS.ZS,2022-06-30,0
2407,PSS,1970,,NE.IMP.GNFS.ZS,2022-06-30,0
2408,PSS,1969,,NE.IMP.GNFS.ZS,2022-06-30,0
2409,PSS,1968,,NE.IMP.GNFS.ZS,2022-06-30,0
2410,PSS,1967,,NE.IMP.GNFS.ZS,2022-06-30,0
2411,PSS,1966,,NE.IMP.GNFS.ZS,2022-06-30,0
2412,PSS,1965,,NE.IMP.GNFS.ZS,2022-06-30,0
2413,PSS,1964,,NE.IMP.GNFS.ZS,2022-06-30,0
2414,PSS,1963,,NE.IMP.GNFS.ZS,2022-06-30,0
2415,PSS,1962,,NE.IMP.GNFS.ZS,2022-06-30,0
2416,PSS,1961,,NE.IMP.GNFS.ZS,2022-06-30,0
2417,PSS,1960,,NE.IMP.GNFS.ZS,2022-06-30,0
2418,PST,2021,28.92508610002,NE.IMP.GNFS.ZS,2022-06-30,0
2419,PST,2020,26.3215267204493,NE.IMP.GNFS.ZS,2022-06-30,0
2420,PST,2019,28.4977888577683,NE.IMP.GNFS.ZS,2022-06-30,0
2421,PST,2018,29.3765717192151,NE.IMP.GNFS.ZS,2022-06-30,0
2422,PST,2017,28.4634120173989,NE.IMP.GNFS.ZS,2022-06-30,0
2423,PST,2016,27.2290049991471,NE.IMP.GNFS.ZS,2022-06-30,0
2424,PST,2015,28.2728588172974,NE.IMP.GNFS.ZS,2022-06-30,0
2425,PST,2014,29.8253234137504,NE.IMP.GNFS.ZS,2022-06-30,0
2426,PST,2013,29.8118016902862,NE.IMP.GNFS.ZS,2022-06-30,0
2427,PST,2012,29.6178068704173,NE.IMP.GNFS.ZS,2022-06-30,0
2428,PST,2011,29.8843854579378,NE.IMP.GNFS.ZS,2022-06-30,0
2429,PST,2010,27.4646503390725,NE.IMP.GNFS.ZS,2022-06-30,0
2430,PST,2009,24.7675384124113,NE.IMP.GNFS.ZS,2022-06-30,0
2431,PST,2008,29.6668669536062,NE.IMP.GNFS.ZS,2022-06-30,0
2432,PST,2007,28.0807941468916,NE.IMP.GNFS.ZS,2022-06-30,0
2433,PST,2006,27.0965326998377,NE.IMP.GNFS.ZS,2022-06-30,0
2434,PST,2005,25.273428893321,NE.IMP.GNFS.ZS,2022-06-30,0
2435,PST,2004,23.8251203681464,NE.IMP.GNFS.ZS,2022-06-30,0
2436,PST,2003,22.2547936211931,NE.IMP.GNFS.ZS,2022-06-30,0
2437,PST,2002,21.6339107080817,NE.IMP.GNFS.ZS,2022-06-30,0
2438,PST,2001,21.8657785317127,NE.IMP.GNFS.ZS,2022-06-30,0
2439,PST,2000,22.4083836968001,NE.IMP.GNFS.ZS,2022-06-30,0
2440,PST,1999,20.6351549532943,NE.IMP.GNFS.ZS,2022-06-30,0
2441,PST,1998,20.5342127373136,NE.IMP.GNFS.ZS,2022-06-30,0
2442,PST,1997,20.5206728589445,NE.IMP.GNFS.ZS,2022-06-30,0
2443,PST,1996,19.7287394006456,NE.IMP.GNFS.ZS,2022-06-30,0
2444,PST,1995,19.0412270481295,NE.IMP.GNFS.ZS,2022-06-30,0
2445,PST,1994,17.8179991794939,NE.IMP.GNFS.ZS,2022-06-30,0
2446,PST,1993,17.0512553027081,NE.IMP.GNFS.ZS,2022-06-30,0
2447,PST,1992,17.8118582945081,NE.IMP.GNFS.ZS,2022-06-30,0
2448,PST,1991,17.9591055242297,NE.IMP.GNFS.ZS,2022-06-30,0
2449,PST,1990,18.7111278938822,NE.IMP.GNFS.ZS,2022-06-30,0
2450,PST,1989,18.2391786291076,NE.IMP.GNFS.ZS,2022-06-30,0
2451,PST,1988,17.5393826362509,NE.IMP.GNFS.ZS,2022-06-30,0
2452,PST,1987,17.2426761722736,NE.IMP.GNFS.ZS,2022-06-30,0
2453,PST,1986,16.7915604122298,NE.IMP.GNFS.ZS,2022-06-30,0
2454,PST,1985,17.8858117237801,NE.IMP.GNFS.ZS,2022-06-30,0
2455,PST,1984,18.3645404129951,NE.IMP.GNFS.ZS,2022-06-30,0
2456,PST,1983,17.858270036431,NE.IMP.GNFS.ZS,2022-06-30,0
2457,PST,1982,18.730270564802,NE.IMP.GNFS.ZS,2022-06-30,0
2458,PST,1981,19.5681133107891,NE.IMP.GNFS.ZS,2022-06-30,0
2459,PST,1980,20.3697842263192,NE.IMP.GNFS.ZS,2022-06-30,0
2460,PST,1979,18.8923420989935,NE.IMP.GNFS.ZS,2022-06-30,0
2461,PST,1978,16.9994184408556,NE.IMP.GNFS.ZS,2022-06-30,0
