,country_iso3,date,value,indicator,last_updated,language
14360,LCA,1983,,NE.CON.TOTL.ZS,2022-06-30,0
14361,LCA,1982,,NE.CON.TOTL.ZS,2022-06-30,0
14362,LCA,1981,,NE.CON.TOTL.ZS,2022-06-30,0
14363,LCA,1980,,NE.CON.TOTL.ZS,2022-06-30,0
14364,LCA,1979,,NE.CON.TOTL.ZS,2022-06-30,0
14365,LCA,1978,,NE.CON.TOTL.ZS,2022-06-30,0
14366,LCA,1977,,NE.CON.TOTL.ZS,2022-06-30,0
14367,LCA,1976,,NE.CON.TOTL.ZS,2022-06-30,0
14368,LCA,1975,,NE.CON.TOTL.ZS,2022-06-30,0
14369,LCA,1974,,NE.CON.TOTL.ZS,2022-06-30,0
14370,LCA,1973,,NE.CON.TOTL.ZS,2022-06-30,0
14371,LCA,1972,,NE.CON.TOTL.ZS,2022-06-30,0
14372,LCA,1971,,NE.CON.TOTL.ZS,2022-06-30,0
14373,LCA,1970,,NE.CON.TOTL.ZS,2022-06-30,0
14374,LCA,1969,,NE.CON.TOTL.ZS,2022-06-30,0
14375,LCA,1968,,NE.CON.TOTL.ZS,2022-06-30,0
14376,LCA,1967,,NE.CON.TOTL.ZS,2022-06-30,0
14377,LCA,1966,,NE.CON.TOTL.ZS,2022-06-30,0
14378,LCA,1965,,NE.CON.TOTL.ZS,2022-06-30,0
14379,LCA,1964,,NE.CON.TOTL.ZS,2022-06-30,0
14380,LCA,1963,,NE.CON.TOTL.ZS,2022-06-30,0
14381,LCA,1962,,NE.CON.TOTL.ZS,2022-06-30,0
14382,LCA,1961,,NE.CON.TOTL.ZS,2022-06-30,0
14383,LCA,1960,,NE.CON.TOTL.ZS,2022-06-30,0
14384,MAF,2021,,NE.CON.TOTL.ZS,2022-06-30,0
14385,MAF,2020,,NE.CON.TOTL.ZS,2022-06-30,0
14386,MAF,2019,,NE.CON.TOTL.ZS,2022-06-30,0
14387,MAF,2018,,NE.CON.TOTL.ZS,2022-06-30,0
14388,MAF,2017,,NE.CON.TOTL.ZS,2022-06-30,0
14389,MAF,2016,,NE.CON.TOTL.ZS,2022-06-30,0
14390,MAF,2015,,NE.CON.TOTL.ZS,2022-06-30,0
14391,MAF,2014,,NE.CON.TOTL.ZS,2022-06-30,0
14392,MAF,2013,,NE.CON.TOTL.ZS,2022-06-30,0
14393,MAF,2012,,NE.CON.TOTL.ZS,2022-06-30,0
14394,MAF,2011,,NE.CON.TOTL.ZS,2022-06-30,0
14395,MAF,2010,,NE.CON.TOTL.ZS,2022-06-30,0
14396,MAF,2009,,NE.CON.TOTL.ZS,2022-06-30,0
14397,MAF,2008,,NE.CON.TOTL.ZS,2022-06-30,0
14398,MAF,2007,,NE.CON.TOTL.ZS,2022-06-30,0
14399,MAF,2006,,NE.CON.TOTL.ZS,2022-06-30,0
14400,MAF,2005,,NE.CON.TOTL.ZS,2022-06-30,0
14401,MAF,2004,,NE.CON.TOTL.ZS,2022-06-30,0
14402,MAF,2003,,NE.CON.TOTL.ZS,2022-06-30,0
14403,MAF,2002,,NE.CON.TOTL.ZS,2022-06-30,0
14404,MAF,2001,,NE.CON.TOTL.ZS,2022-06-30,0
14405,MAF,2000,,NE.CON.TOTL.ZS,2022-06-30,0
14406,MAF,1999,,NE.CON.TOTL.ZS,2022-06-30,0
14407,MAF,1998,,NE.CON.TOTL.ZS,2022-06-30,0
14408,MAF,1997,,NE.CON.TOTL.ZS,2022-06-30,0
14409,MAF,1996,,NE.CON.TOTL.ZS,2022-06-30,0
14410,MAF,1995,,NE.CON.TOTL.ZS,2022-06-30,0
14411,MAF,1994,,NE.CON.TOTL.ZS,2022-06-30,0
