,,serie_desestacionalizada
,,acumulada
2007,January,
2007,February,
2007,March,
2007,April,
2007,May,
2007,June,
2007,July,
2007,August,
2007,September,
2007,Octuber,
2007,November,
2007,December,
2008,January,9.779225173487333
2008,February,8.456258221381518
2008,March,7.187948167014241
2008,April,8.762967659129032
2008,May,7.598767906715338
2008,June,7.374817148040265
2008,July,7.160430353860534
2008,August,5.923832504017895
2008,September,4.798301309520497
2008,Octuber,4.39249459115625
2008,November,3.4746153981666623
2008,December,3.1328621457908525
2009,January,-3.316467134432756
2009,February,-3.4488739988264143
2009,March,-2.8109680754188417
2009,April,-2.5261396594508057
2009,May,-2.7855134931913312
2009,June,-2.3787972953624887
2009,July,-2.150574644677377
2009,August,-1.5176408388874734
2009,September,-0.7637538742699093
2009,Octuber,-0.3561438032416788
2009,November,0.44739603327295185
2009,December,0.9560597939620266
2010,January,4.188408911963393
2010,February,7.3379054716835554
2010,March,8.872282624307815
2010,April,8.966320454266196
2010,May,8.901936771850998
2010,June,8.81809729271103
2010,July,8.496085230095261
2010,August,8.560365563713887
2010,September,8.58937920134683
2010,Octuber,8.482592505255937
2010,November,8.407775402798052
2010,December,8.316740970842943
2011,January,5.457815393259409
2011,February,5.342496899152465
2011,March,4.585886303432844
2011,April,3.6681422467693494
2011,May,4.2849296924948135
2011,June,4.06233114962609
2011,July,3.8604601754201155
2011,August,3.706708407760999
2011,September,3.6049006970706046
2011,Octuber,3.237240173468848
2011,November,3.274626086626469
2011,December,3.1216897654022375
2012,January,5.553643964233942
2012,February,4.0986569536801625
2012,March,3.456919370054166
2012,April,2.9076444175947245
2012,May,2.863775495274851
2012,June,3.0212865284499486
2012,July,3.2269098729891255
2012,August,3.1871269352520244
2012,September,2.796900613799025
2012,Octuber,2.7936876833487503
2012,November,2.713885488342285
2012,December,2.718045591906588
2013,January,3.481921113200343
2013,February,2.718164612133677
2013,March,2.289728334117868
2013,April,3.5891495618963063
2013,May,3.517746724012568
2013,June,3.3625584267282136
2013,July,3.4708403616327246
2013,August,3.7903457395398306
2013,September,4.236892731619648
2013,Octuber,4.878070147820026
2013,November,4.88355430365246
2013,December,4.884517995673448
2014,January,9.347072156929514
2014,February,7.593068114842367
2014,March,8.01911980010594
2014,April,7.484476124487898
2014,May,7.289014573150936
2014,June,7.341545306652833
2014,July,7.170735790822718
2014,August,6.861168034129548
2014,September,7.011065162518989
2014,Octuber,6.877135717826334
2014,November,6.811035394502227
2014,December,7.055252887478375
2015,January,5.820134788583744
2015,February,5.852595710230531
2015,March,5.727329338198572
2015,April,6.34825462873998
2015,May,6.539967248189015
2015,June,6.5945902413050845
2015,July,7.083353222630834
2015,August,7.197262149992582
2015,September,7.139969107953917
2015,Octuber,7.045226713503922
2015,November,7.196144219252076
2015,December,6.929128729239281
2016,January,3.8205092329654917
2016,February,6.330670748927744
2016,March,6.725589216569887
2016,April,7.648276795274825
2016,May,7.372144518335148
2016,June,7.62156357190598
2016,July,7.207685707794198
2016,August,7.180302867329118
2016,September,7.191816363915521
2016,Octuber,6.954625737476732
2016,November,6.678692940173576
2016,December,6.636417469878154
2017,January,5.611179120467824
2017,February,5.298473962169226
2017,March,5.798498627015405
2017,April,4.708249095677999
2017,May,4.88456333629037
2017,June,4.622482335892158
2017,July,4.516424553580876
2017,August,4.6396717946998365
2017,September,4.159133208620929
2017,Octuber,4.2523078365714895
2017,November,4.465856717666256
2017,December,4.630042422266186
2018,January,7.367247031838843
2018,February,6.846386887519884
2018,March,6.726637065526987
2018,April,7.028051907873916
2018,May,7.060073946781927
2018,June,7.309288773294924
2018,July,7.460307721819419
2018,August,7.326176225949226
2018,September,7.471236669465057
2018,Octuber,7.386471243005872
2018,November,7.245431733082469
2018,December,6.988126570827191
2019,January,5.87149564756875
2019,February,5.582522103474076
2019,March,5.6967381009844615
2019,April,5.24257346005534
2019,May,5.365484128856451
2019,June,4.988439604295209
2019,July,5.002316765654811
2019,August,4.989214524811885
2019,September,5.041192246361035
2019,Octuber,5.048627418661681
2019,November,5.020873861992598
2019,December,5.068271570185971
2020,January,4.480507404326033
2020,February,4.573933113587799
2020,March,0.0037023022544104833
2020,April,-7.388540751259072
2020,May,-8.600018073158779
2020,June,-8.263402325495903
2020,July,-8.29536138794522
2020,August,-8.139508688800746
2020,September,-7.836954734528092
2020,Octuber,-7.49533387373026
2020,November,-7.180952869433071
2020,December,-6.733751896565593
2021,January,-1.834678808836614
2021,February,-0.5826326598172642
2021,March,3.0579757343951286
2021,April,11.623246299348338
2021,May,13.558009915094289
2021,June,13.460827177584193
2021,July,13.288268301916702
2021,August,13.099101656938501
2021,September,12.805047585061871
2021,Octuber,12.46670931911386
2021,November,12.49824618434441
2021,December,12.290805521764952
2022,January,6.259600411094752
2022,February,5.805903373144972
