date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-08-02,/apartamentos-venta-maranon-ii/1284394/,1,2,3,RD$,4200000,Maravila Properties,Marañon II, Santo Domingo Norte, Santo Domingo,En Construcción,96,Residencial,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,71794.8717948718
2022-08-02,/apartamentos-venta-jacobo-majluta/1282538/,1,2,3,US$,66000,Maravila Properties,Jacobo majluta, Santo Domingo Norte, Santo Domingo,En Construcción,88,Residencial,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,66000
2022-08-02,/apartamentos-venta-ciudad-modelo/1285175/,1,2,3,RD$,4800000,Maravila Properties,Ciudad Modelo, Santo Domingo Norte, Santo Domingo,En Construcción,100,Residencial,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,82051.28205128205
2022-08-02,/apartamentos-venta-mirador-norte/1277548/,NA,NA,NA,US$,225000,Tu Casa RD,Mirador Norte, Santo Domingo Norte, Santo Domingo,Segundo Uso,NA,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,225000
2022-08-02,/apartamentos-venta-mirador-norte/1277476/,2,3.5,3,US$,215000,Inmobiliaria Grupal,Mirador Norte, Santo Domingo Norte, Santo Domingo,Nueva,213,Residencial,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,215000
2022-08-02,/apartamentos-venta-mirador-norte/1251739/,2,2,2,US$,179088,Inmobiliaria Grupal,Mirador Norte, Santo Domingo Norte, Santo Domingo,Nueva,122,Residencial,4,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,179088
2022-08-02,/apartamentos-venta-mirador-norte/1259843/,2,2.5,2,US$,122000,Hogarium Real Estate,Mirador Norte, Santo Domingo Norte, Santo Domingo,En Construcción,108,Residencial,NA,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,122000
2022-08-02,/apartamentos-venta-jacobo-majluta/1275890/,1,2,3,US$,4100000,Hogarium Real Estate,Jacobo majluta, Santo Domingo Norte, Santo Domingo,Segundo Uso,126,Residencial,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4100000
2022-08-02,/apartamentos-venta-av--jacobo-majluta/1282148/,1,2,3,RD$,3000000,Hogarium Real Estate,Av. Jacobo Majluta, Santo Domingo Norte, Santo Domingo,Segundo Uso,84,Residencial,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,51282.05128205128
2022-08-02,/apartamentos-venta-av--jacobo-majluta/1274806/,1,2,3,RD$,4600000,DOBLE ALTURA REAL ESTATE SRL,Av. Jacobo Majluta, Santo Domingo Norte, Santo Domingo,Segundo Uso,89,Residencial,4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,78632.47863247863
