date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-08-02,/apartamentos-venta-av--ecologica/1281305/,1,2,3,RD$,5300000,Tu Casa RD,Av. Ecológica, Santo Domingo Este, Santo Domingo,Nueva,105,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,90598.2905982906
2022-08-02,/apartamentos-venta-av--ecologica/1275929/,2,2,3,RD$,6200000,Inverfisa,Av. Ecológica, Santo Domingo Este, Santo Domingo,Segundo Uso,108,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,105982.90598290598
2022-08-02,/apartamentos-venta-av--ecologica/1240290/,2,2.5,3,US$,175000,Keller Williams Gold ,Av. Ecológica, Santo Domingo Este, Santo Domingo,Segundo Uso,174,Residencial,10,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,175000
2022-08-02,/apartamentos-venta-av--ecologica/1272040/,1,1,2,RD$,3050000,Bonillamultiservice,Av. Ecológica, Santo Domingo Este, Santo Domingo,Nueva,58,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52136.75213675214
2022-08-02,/apartamentos-venta-av--ecologica/1276245/,2,2,2,US$,64750,Bonillamultiservice,Av. Ecológica, Santo Domingo Este, Santo Domingo,En Construcción,74,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,64750
2022-08-02,/apartamentos-venta-av--ecologica/1285844/,1,2,3,RD$,5200000,Bonillamultiservice,Av. Ecológica, Santo Domingo Este, Santo Domingo,Nueva,114,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,88888.88888888889
2022-08-02,/apartamentos-venta-av--ecologica/1286149/,1,2,3,RD$,4200000,Plusval Puente Azul,Av. Ecológica, Santo Domingo Este, Santo Domingo,En Planos,NA,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,71794.8717948718
2022-08-02,/apartamentos-venta-av--ecologica/1270681/,1,1,2,RD$,3050000,Premium Real Estate,Av. Ecológica, Santo Domingo Este, Santo Domingo,En Construcción,60,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,52136.75213675214
2022-08-02,/apartamentos-venta-av--ecologica/1265876/,2,2.5,3,US$,136850,Ciudad Inmobiliaria ,Av. Ecológica, Santo Domingo Este, Santo Domingo,En Planos,119,Mixto,NA,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,136850
2022-08-02,/apartamentos-venta-av--ecologica/1285914/,1,2,3,RD$,4200000,Mr. Home Asesores Inmobiliarios,Av. Ecológica, Santo Domingo Este, Santo Domingo,NA,90,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,71794.8717948718
2022-08-02,/apartamentos-venta-av--ecologica/1280628/,1,2,3,RD$,3495000,Mr. Home Asesores Inmobiliarios,Av. Ecológica, Santo Domingo Este, Santo Domingo,NA,76,Residencial,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,59743.58974358974
2022-08-02,/apartamentos-venta-av--ecologica/1285995/,2,2,3,RD$,4200000,Habitame Inmobiliaria,Av. Ecológica, Santo Domingo Este, Santo Domingo,En Planos,90,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,71794.8717948718
2022-08-02,/apartamentos-venta-av--ecologica/1283651/,2,2,3,RD$,4100000,Mr. Home Asesores Inmobiliarios,Av. Ecológica, Santo Domingo Este, Santo Domingo,NA,90,N/D,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,70085.47008547008
2022-08-02,/apartamentos-venta-av--ecologica/1280398/,1,4,2,RD$,3050000,Mr. Home Asesores Inmobiliarios,Av. Ecológica, Santo Domingo Este, Santo Domingo,NA,58,N/D,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,52136.75213675214
2022-08-02,/apartamentos-venta-av--ecologica/1269502/,2,2,3,RD$,4050000,Techo Lindo,Av. Ecológica, Santo Domingo Este, Santo Domingo,Nueva,85,Residencial,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,69230.76923076923
2022-08-02,/apartamentos-venta-av--ecologica/1275529/,1,2,3,RD$,3100000,Centro Juridico Dra. Angela Rojas,Av. Ecológica, Santo Domingo Este, Santo Domingo,Segundo Uso,90,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52991.45299145299
