date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-08-02,/apartamentos-venta-playa-nueva-romana/1226977/,1,2,2,US$,262371,Premium Real Estate,NA,Playa Nueva Romana, La Romana,En Planos,125,Residencial,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,262371
2022-08-02,/apartamentos-venta-playa-nueva-romana/1286056/,1,1,1,US$,160545,Dreamhome Real Estate,NA,Playa Nueva Romana, La Romana,En Construcción,61,Mixto,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,160545
2022-08-02,/apartamentos-venta-playa-nueva-romana/1254423/,1,2,1,US$,170000,Algonovo Real Estate,NA,Playa Nueva Romana, La Romana,Nueva,70,Mixto,4,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,170000
2022-08-02,/apartamentos-venta-playa-nueva-romana/1278466/,2,2.5,2,US$,376844,CITYMAX Dominicana,NA,Playa Nueva Romana, La Romana,En Construcción,NA,Residencial,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,376844
2022-08-02,/apartamentos-venta-playa-nueva-romana/1285852/,1,1.5,1,US$,174000,CITYMAX Dominicana,NA,Playa Nueva Romana, La Romana,En Construcción,66,Residencial,2,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,174000
2022-08-02,/apartamentos-venta-playa-nueva-romana/1285859/,1,1.5,1,US$,169000,CITYMAX Dominicana,NA,Playa Nueva Romana, La Romana,En Construcción,NA,Residencial,3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,169000
2022-08-02,/apartamentos-venta-playa-nueva-romana/1268451/,2,3,3,US$,525000,Remax Plus,NA,Playa Nueva Romana, La Romana,Segundo Uso,359,Residencial,3,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,525000
2022-08-02,/apartamentos-venta-playa-nueva-romana/1283849/,NA,NA,3,US$,400000,Rivealva Group,NA,Playa Nueva Romana, La Romana,Nueva,NA,N/D,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,400000
2022-08-02,/apartamentos-venta-playa-nueva-romana/1283397/,NA,1,2,US$,198500,Rivealva Group,NA,Playa Nueva Romana, La Romana,Nueva,NA,N/D,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,198500
2022-08-02,/apartamentos-venta-playa-nueva-romana/1233271/,2,2,2,US$,286000,Plusval Venta Directa,NA,Playa Nueva Romana, La Romana,En Construcción,125,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,286000
2022-08-02,/apartamentos-venta-playa-nueva-romana/1233274/,2,2,1,US$,194500,Plusval Venta Directa,NA,Playa Nueva Romana, La Romana,En Construcción,71,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,194500
2022-08-02,/apartamentos-venta-playa-nueva-romana/1270476/,1,1.5,1,US$,115718,Seekers Inmobiliaria,NA,Playa Nueva Romana, La Romana,En Construcción,51,Residencial,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,115718
2022-08-02,/apartamentos-venta-playa-nueva-romana/1238485/,1,2,1,US$,192500,Tropical Living,NA,Playa Nueva Romana, La Romana,Nueva,71,Residencial,NA,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,192500
2022-08-02,/apartamentos-venta-playa-nueva-romana/1285970/,NA,2,2,US$,250000,Mega Inmobiliaria,NA,Playa Nueva Romana, La Romana,Segundo Uso,NA,Residencial,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,250000
2022-08-02,/apartamentos-venta-playa-nueva-romana/1236990/,1,2,1,US$,192500,eXp Realty,NA,Playa Nueva Romana, La Romana,En Construcción,71,Residencial,1,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,192500
2022-08-02,/apartamentos-venta-playa-nueva-romana/1237258/,2,2,2,US$,238947,eXp Realty,NA,Playa Nueva Romana, La Romana,Nueva,91,Residencial,NA,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,238947
2022-08-02,/apartamentos-venta-playa-nueva-romana/1281509/,1,3.5,3,US$,412500,eXp Realty,NA,Playa Nueva Romana, La Romana,Segundo Uso,217,Residencial,4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,412500
2022-08-02,/apartamentos-venta-playa-nueva-romana/1285818/,2,2.5,2,US$,320000,Top inmobiliario Srl,NA,Playa Nueva Romana, La Romana,Segundo Uso,160,Residencial,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,320000
2022-08-02,/apartamentos-venta-playa-nueva-romana/1268003/,NA,1.5,1,US$,160000,Premier Real Estate,NA,Playa Nueva Romana, La Romana,Segundo Uso,93,Residencial,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,160000
2022-08-02,/apartamentos-venta-playa-nueva-romana/1282531/,1,1,1,US$,115718,Seekers Inmobiliaria,NA,Playa Nueva Romana, La Romana,En Construcción,51,Residencial,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,115718
2022-08-02,/apartamentos-venta-playa-nueva-romana/1239213/,1,2,1,US$,192500,Seekers Inmobiliaria,NA,Playa Nueva Romana, La Romana,En Construcción,71,Residencial,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,192500
2022-08-02,/apartamentos-venta-playa-nueva-romana/1241610/,2,2,2,US$,238947,Seekers Inmobiliaria,NA,Playa Nueva Romana, La Romana,En Construcción,91,Residencial,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,238947
2022-08-02,/apartamentos-venta-playa-nueva-romana/1278493/,2,3.5,3,US$,450000,Paez Luxury Real Estate ,NA,Playa Nueva Romana, La Romana,Segundo Uso,154,Residencial,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,450000
2022-08-02,/apartamentos-venta-playa-nueva-romana/1226975/,1,2,1,US$,175520,Premium Real Estate,NA,Playa Nueva Romana, La Romana,En Planos,71,Residencial,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,175520
2022-08-02,/apartamentos-venta-playa-nueva-romana/1243683/,2,2.5,2,US$,160550,Carmelia Suero,NA,Playa Nueva Romana, La Romana,En Construcción,130,Residencial,NA,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,160550
2022-08-02,/apartamentos-venta-playa-nueva-romana/1220589/,NA,1,1,US$,175000,Premium Real Estate,NA,Playa Nueva Romana, La Romana,En Planos,71,Residencial,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,175000
2022-08-02,/apartamentos-venta-playa-nueva-romana/1277723/,2,2,2,US$,230000,HouseLink,NA,Playa Nueva Romana, La Romana,Nueva,91,Residencial,3,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,230000
2022-08-02,/apartamentos-venta-playa-nueva-romana/1279139/,NA,4.5,4,US$,485000,KEYBROKERS INMOBILIARIA,NA,Playa Nueva Romana, La Romana,Nueva,NA,Residencial,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,485000
