date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-08-02,/apartamentos-venta-atala/1284917/,2,3.5,3,US$,190000,Keller Williams Gold ,Atala, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,160,Residencial,3,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,190000
2022-08-02,/apartamentos-venta-atala/1285797/,2,3.5,3,US$,180000,Ana Karina Gracia,Atala, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,157,Residencial,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,180000
2022-08-02,/apartamentos-venta-atala/1285209/,2,2.5,2,US$,178000,Marco Rivero,Atala, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,160,Residencial,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,178000
2022-08-02,/apartamentos-venta-atala/1285894/,2,2.5,2,US$,180000,HouseLink,Atala, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,157,Residencial,NA,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,180000
2022-08-02,/apartamentos-venta-atala/1271654/,1,2,2,US$,141086,Premium Real Estate,Atala, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,108,Residencial,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,141086
2022-08-02,/apartamentos-venta-atala/1241265/,2,2,2,US$,160000,Seekers Inmobiliaria,Atala, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,97,Residencial,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,160000
2022-08-02,/apartamentos-venta-atala/1281917/,2,2.5,2,US$,180000,Sole Mare Investments Group,Atala, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,NA,Residencial,2,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,180000
2022-08-02,/apartamentos-venta-atala/1270810/,1,2,2,US$,141086,Inverfisa,Atala, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,108,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,141086
