date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-08-02,/apartamentos-venta-gazcue/1255479/,1,1,1,US$,118668,Bonillamultiservice,Gazcue, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,81,Residencial,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,118668
2022-08-02,/apartamentos-venta-gazcue/1252002/,2,1,1,US$,103085,Bonillamultiservice,Gazcue, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,54,Residencial,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,103085
2022-08-02,/apartamentos-venta-gazcue/1255954/,2,2,2,US$,180000,Bonillamultiservice,Gazcue, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,115,Residencial,NA,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,180000
2022-08-02,/apartamentos-venta-gazcue/1268446/,2,2.5,2,US$,184000,Premium Real Estate,Gazcue, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,115,Residencial,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,184000
2022-08-02,/apartamentos-venta-gazcue/1276239/,2,2.5,2,US$,187000,Premium Real Estate,Gazcue, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,115,Residencial,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,187000
2022-08-02,/apartamentos-venta-gazcue/1278099/,2,3.5,3,US$,215000,Inmobiliaria Grupal,Gazcue, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,150,Residencial,5,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,215000
2022-08-02,/apartamentos-venta-gazcue/1272616/,2,2.5,2,US$,160000,Ana Karina Gracia,Gazcue, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,NA,Residencial,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,160000
2022-08-02,/apartamentos-venta-gazcue/1285046/,1,2,3,US$,142000,Ana Karina Gracia,Gazcue, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,155,Residencial,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,142000
2022-08-02,/apartamentos-venta-gazcue/1224037/,1,1.5,1,US$,124400,Ciudad Inmobiliaria ,Gazcue, Santo Domingo Centro (D.N.), Santo Domingo,En Planos,64,Residencial,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,124400
2022-08-02,/apartamentos-venta-gazcue/1237629/,2,2.5,2,US$,174785,Ciudad Inmobiliaria ,Gazcue, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,102,Residencial,NA,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,174785
2022-08-02,/apartamentos-venta-gazcue/1245613/,1,1.5,1,US$,127500,Ciudad Inmobiliaria ,Gazcue, Santo Domingo Centro (D.N.), Santo Domingo,En Planos,60,Comercial,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,127500
2022-08-02,/apartamentos-venta-gazcue/1237628/,1,1.5,1,US$,111215,Ciudad Inmobiliaria ,Gazcue, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,53,Residencial,NA,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,111215
2022-08-02,/apartamentos-venta-gazcue/1271122/,2,2.5,2,US$,180000,Marco Rivero,Gazcue, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,115,Residencial,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,180000
2022-08-02,/apartamentos-venta-gazcue/1245384/,2,NA,1,US$,111215,"Constructora Cepeda Santana (CONCESA, S.R.L.)",Gazcue, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,54,Residencial,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,111215
2022-08-02,/apartamentos-venta-gazcue/1284253/,2,1.5,1,US$,141415,Vivenzas Real Estate ,Gazcue, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,60,Residencial,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,141415
