date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-08-02,/apartamentos-venta-la-esmeralda/1283515/,1,1.5,1,US$,190000,KW Norte Realty,NA,La Esmeralda, Santiago de los Caballeros,Nueva,75,Mixto,4,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,190000
2022-08-02,/apartamentos-venta-la-esmeralda/1266045/,1,2.5,2,US$,246000,KW Norte Realty,NA,La Esmeralda, Santiago de los Caballeros,En Planos,117,Residencial,5,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,246000
2022-08-02,/apartamentos-venta-la-esmeralda/1269184/,1,2.5,2,US$,248000,KW Norte Realty,NA,La Esmeralda, Santiago de los Caballeros,En Planos,104,Residencial,3,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,248000
2022-08-02,/apartamentos-venta-la-esmeralda/1269185/,2,2.5,3,US$,335000,KW Norte Realty,NA,La Esmeralda, Santiago de los Caballeros,En Planos,139,Residencial,4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,335000
2022-08-02,/apartamentos-venta-la-esmeralda/1283774/,1,2,2,US$,198000,Olima Real Estate,NA,La Esmeralda, Santiago de los Caballeros,Segundo Uso,131,Residencial,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,198000
2022-08-02,/apartamentos-venta-la-esmeralda/1271661/,1,2.5,2,US$,195000,NOVES PROPERTIES,NA,La Esmeralda, Santiago de los Caballeros,En Construcción,114,Residencial,2,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,195000
2022-08-02,/apartamentos-venta-la-esmeralda/1269156/,2,2.5,3,US$,335340,NOVES PROPERTIES,NA,La Esmeralda, Santiago de los Caballeros,En Planos,162,Residencial,5,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,335340
2022-08-02,/apartamentos-venta-la-esmeralda/1283730/,1,1.5,1,US$,191000,NOVES PROPERTIES,NA,La Esmeralda, Santiago de los Caballeros,Nueva,89,Residencial,3,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,191000
2022-08-02,/apartamentos-venta-la-esmeralda/1278102/,1,1,1,US$,208000,Seekers Inmobiliaria,NA,La Esmeralda, Santiago de los Caballeros,Nueva,104,Residencial,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,208000
2022-08-02,/apartamentos-venta-la-esmeralda/1270462/,1,2.5,2,US$,195000,Seekers Inmobiliaria,NA,La Esmeralda, Santiago de los Caballeros,En Construcción,114,Residencial,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,195000
2022-08-02,/apartamentos-venta-la-esmeralda/1283313/,1,1,1,US$,117000,Seekers Inmobiliaria,NA,La Esmeralda, Santiago de los Caballeros,En Construcción,60,Residencial,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,117000
2022-08-02,/apartamentos-venta-y-alquiler-la-esmeralda/1257318/,2,3.5,3,US$,390000,ZE Bienes Raices,NA,La Esmeralda, Santiago de los Caballeros,NA,307,Residencial,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,390000
2022-08-02,/apartamentos-venta-la-esmeralda/1258432/,2,3.5,3,US$,300000,ZE Bienes Raices,NA,La Esmeralda, Santiago de los Caballeros,NA,190,Residencial,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,300000
2022-08-02,/apartamentos-venta-la-esmeralda/1249806/,2,3.5,3,US$,350000,ZE Bienes Raices,NA,La Esmeralda, Santiago de los Caballeros,NA,217,Residencial,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,350000
2022-08-02,/apartamentos-venta-la-esmeralda/1246172/,2,3.5,3,US$,295000,ZE Bienes Raices,NA,La Esmeralda, Santiago de los Caballeros,NA,217,Residencial,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,295000
2022-08-02,/apartamentos-venta-la-esmeralda/1247462/,3,3.5,3,US$,315000,ZE Bienes Raices,NA,La Esmeralda, Santiago de los Caballeros,NA,298,Residencial,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,315000
2022-08-02,/apartamentos-venta-la-esmeralda/1266094/,1,2,2,US$,255000,Vetas Soluciones Inmobiliarias,NA,La Esmeralda, Santiago de los Caballeros,En Construcción,117,Residencial,16,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,255000
2022-08-02,/apartamentos-venta-la-esmeralda/1253670/,2,3.5,3,US$,330000,Vetas Soluciones Inmobiliarias,NA,La Esmeralda, Santiago de los Caballeros,Segundo Uso,240,Residencial,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,330000
