date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-08-02,/apartamentos-venta-la-julia/1247564/,2,2.5,2,US$,196885,Domus Mea Caribe Inmobiliaria,La Julia, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,130,Residencial,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,196885
2022-08-02,/apartamentos-venta-la-julia/1271649/,1,1,1,US$,119000,Ginebra Realty Group,La Julia, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,57,Residencial,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,119000
2022-08-02,/apartamentos-venta-la-julia/1274708/,2,2.5,2,US$,300000,Premium Real Estate,La Julia, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,120,Residencial,NA,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,300000
2022-08-02,/apartamentos-venta-la-julia/1276672/,NA,2.5,2,US$,285000,Premium Real Estate,La Julia, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,160,Residencial,NA,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,285000
2022-08-02,/apartamentos-venta-la-julia/1282305/,NA,NA,NA,US$,132000,Premium Real Estate,La Julia, Santo Domingo Centro (D.N.), Santo Domingo,En Planos,100,Residencial,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,132000
2022-08-02,/apartamentos-venta-la-julia/1284979/,NA,3.5,3,US$,520000,Premium Real Estate,La Julia, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,230,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,520000
2022-08-02,/apartamentos-venta-la-julia/1268217/,NA,2.5,2,US$,270000,Premium Real Estate,La Julia, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,120,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,270000
2022-08-02,/apartamentos-venta-la-julia/1285483/,2,2.5,3,RD$,8500000,Remax Metropolitana,La Julia, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,NA,Residencial,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,145299.1452991453
2022-08-02,/apartamentos-venta-la-julia/1285029/,3,3.5,3,US$,520000,Premium Real Estate,La Julia, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,230,Residencial,11,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,520000
2022-08-02,/apartamentos-venta-la-julia/1282387/,NA,NA,NA,US$,132600,Premium Real Estate,La Julia, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,NA,Residencial,NA,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,132600
2022-08-02,/apartamentos-venta-la-julia/1237995/,3,2.5,3,US$,359004,Algonovo Real Estate,La Julia, Santo Domingo Centro (D.N.), Santo Domingo,En Planos,181,Residencial,NA,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,359004
2022-08-02,/apartamentos-venta-la-julia/1278498/,3,3.5,3,US$,460000,Algonovo Real Estate,La Julia, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,212,Residencial,NA,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,460000
2022-08-02,/apartamentos-venta-y-alquiler-la-julia/1286139/,NA,NA,NA,US$,310000,Lucila Brito,La Julia, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,NA,Residencial,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,310000
2022-08-02,/apartamentos-venta-la-julia/1284980/,3,3.5,3,US$,520000,Premium Real Estate,La Julia, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,230,Residencial,11,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,520000
2022-08-02,/apartamentos-venta-la-julia/1268821/,2,2.5,2,US$,270000,Premium Real Estate,La Julia, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,120,Residencial,6,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,270000
2022-08-02,/apartamentos-venta-y-alquiler-la-julia/1274042/,2,2.5,2,US$,300000,Premium Real Estate,La Julia, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,120,Residencial,6,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,300000
2022-08-02,/apartamentos-venta-la-julia/1282673/,2,2.5,2,US$,295000,Algonovo Real Estate,La Julia, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,135,Residencial,5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,295000
