date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-08-02,/apartamentos-venta-altos-de-arroyo-hondo-iii/1285542/,2,2,3,RD$,6100000,Virna Reyes,Altos de Arroyo Hondo III, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,104,Residencial,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,104273.50427350428
2022-08-02,/apartamentos-venta-altos-de-arroyo-hondo-iii/1285760/,2,2.5,3,US$,106750,Inmobiliaria Grupal,Altos de Arroyo Hondo III, Santo Domingo Centro (D.N.), Santo Domingo,En Planos,NA,Residencial,NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,106750
2022-08-02,/apartamentos-venta-altos-de-arroyo-hondo-iii/1279021/,NA,NA,3,RD$,7500000,Remax Blu,Altos de Arroyo Hondo III, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,178,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,128205.1282051282
2022-08-02,/apartamentos-venta-altos-de-arroyo-hondo-iii/1283661/,2,2.5,3,RD$,7500000,ELIZABETH CABRERA,Altos de Arroyo Hondo III, Santo Domingo Centro (D.N.), Santo Domingo,Remodelada,NA,Residencial,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,128205.1282051282
2022-08-02,/apartamentos-venta-altos-de-arroyo-hondo-iii/1282408/,1,2,3,RD$,8950000,Plusval Venta Directa,Altos de Arroyo Hondo III, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,119,Residencial,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,152991.452991453
