date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-08-02,/apartamentos-venta-villa-marina/1252223/,2,2.5,3,US$,217840,Algonovo Real Estate,Villa Marina, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,137,Residencial,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,217840
2022-08-02,/apartamentos-venta-villa-marina/1252233/,2,2.5,2,US$,132090,Algonovo Real Estate,Villa Marina, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,93,Residencial,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,132090
2022-08-02,/apartamentos-venta-villa-marina/1285808/,2,2.5,2,US$,132090,Algonovo Real Estate,Villa Marina, Santo Domingo Centro (D.N.), Santo Domingo,En Planos,92,Residencial,NA,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,132090
2022-08-02,/apartamentos-venta-villa-marina/1285809/,2,2.5,3,US$,179950,Algonovo Real Estate,Villa Marina, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,137,Residencial,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,179950
2022-08-02,/apartamentos-venta-villa-marina/1285053/,2,2.5,3,US$,179950,Algonovo Real Estate,Villa Marina, Santo Domingo Centro (D.N.), Santo Domingo,En Planos,137,Residencial,NA,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,179950
2022-08-02,/apartamentos-venta-villa-marina/1285047/,2,2.5,2,US$,132090,Algonovo Real Estate,Villa Marina, Santo Domingo Centro (D.N.), Santo Domingo,En Planos,92,Residencial,NA,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,132090
2022-08-02,/apartamentos-venta-villa-marina/1233264/,2,2,3,US$,139500,Plusval Venta Directa,Villa Marina, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,113,Residencial,NA,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,139500
2022-08-02,/apartamentos-venta-villa-marina/1279219/,2,2.5,3,US$,173025,Mudate,Villa Marina, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,138,Residencial,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,173025
2022-08-02,/apartamentos-venta-villa-marina/1283139/,2,2.5,3,RD$,6900000,Tu Casa RD,Villa Marina, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,NA,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,117948.71794871795
