date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-08-02,/apartamentos-venta-serralles/1286039/,2,3.5,2,US$,250000,Innova By Bello Jaquez,Serralles, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,230,Residencial,2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,250000
2022-08-02,/apartamentos-venta-serralles/1269455/,2,3.5,3,US$,270000,Domus Mea Caribe Inmobiliaria,Serralles, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,193,Residencial,4,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,270000
2022-08-02,/apartamentos-venta-serralles/1284269/,1,2.5,3,RD$,7750000,Virna Reyes,Serralles, Santo Domingo Centro (D.N.), Santo Domingo,Remodelada,160,Residencial,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,132478.63247863247
2022-08-02,/apartamentos-venta-serralles/1285971/,1,1.5,2,RD$,6900000,Inmobiliaria Grupal,Serralles, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,117,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,117948.71794871795
2022-08-02,/apartamentos-venta-serralles/1285033/,1,2,3,US$,7600000,Inmobiliaria Grupal,Serralles, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,NA,Residencial,NA,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,7600000
2022-08-02,/apartamentos-venta-serralles/1284199/,2,3.5,3,US$,290000,Inmobiliaria Grupal,Serralles, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,NA,Residencial,NA,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,290000
2022-08-02,/apartamentos-venta-serralles/1278688/,3,3.5,4,US$,480000,Innova By Bello Jaquez,Serralles, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,297,Mixto,12,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,480000
2022-08-02,/apartamentos-venta-serralles/1278742/,2,2.5,3,US$,220000,Innova By Bello Jaquez,Serralles, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,180,Residencial,5,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,220000
2022-08-02,/apartamentos-venta-serralles/1278604/,3,3.5,3,US$,410000,Kw Gold,Serralles, Santo Domingo Centro (D.N.), Santo Domingo,Nueva,390,Residencial,12,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,410000
2022-08-02,/apartamentos-venta-serralles/1273548/,2,3.5,3,US$,274000,Virna Reyes,Serralles, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,258,Residencial,7,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,274000
2022-08-02,/apartamentos-venta-serralles/1271721/,2,3.5,3,US$,330000,Virna Reyes,Serralles, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,403,Residencial,6,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,330000
2022-08-02,/apartamentos-venta-serralles/1278490/,2,3.5,3,US$,285000,Virna Reyes,Serralles, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,250,Residencial,3,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,285000
2022-08-02,/apartamentos-venta-serralles/1284124/,2,3.5,3,US$,290000,Inmobiliaria Grupal,Serralles, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,230,N/D,NA,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,290000
2022-08-02,/apartamentos-venta-y-alquiler-serralles/1282848/,3,3.5,3,US$,450000,Virna Reyes,Serralles, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,390,Residencial,11,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,450000
2022-08-02,/apartamentos-venta-serralles/1279105/,1,1,2,RD$,6850000,Virna Reyes,Serralles, Santo Domingo Centro (D.N.), Santo Domingo,Segundo Uso,117,Residencial,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,117094.0170940171
2022-08-02,/apartamentos-venta-serralles/1257056/,2,2.5,2,US$,265000,Icas,Serralles, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,166,N/D,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,265000
2022-08-02,/apartamentos-venta-serralles/1263674/,1,1.5,1,US$,189000,Icas,Serralles, Santo Domingo Centro (D.N.), Santo Domingo,En Construcción,80,N/D,4,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,189000
