date,id,parking,bathrooms,bedrooms,currency,price,seller,neighborhood,city,province,status,area,usage,story,planta,lift,pool,pozo,terraza,lobby,balcon,jacuzzi,gimnasio,price.usd
2022-08-02,/apartamentos-venta-ozama/1283140/,2,3.5,3,RD$,11700000,Tu Casa RD,Ozama, Santo Domingo Este, Santo Domingo,Nueva,NA,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,200000
2022-08-02,/apartamentos-venta-ozama/1270052/,2,2.5,3,US$,210000,DOBLE ALTURA REAL ESTATE SRL,Ozama, Santo Domingo Este, Santo Domingo,Nueva,227,Residencial,8,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,210000
2022-08-02,/apartamentos-venta-ozama/1278587/,NA,2,3,US$,154000,Bonillamultiservice,Ozama, Santo Domingo Este, Santo Domingo,En Planos,120,Residencial,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,154000
2022-08-02,/apartamentos-venta-ozama/1252008/,2,3,3,US$,205446,Bonillamultiservice,Ozama, Santo Domingo Este, Santo Domingo,Nueva,185,Residencial,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,205446
2022-08-02,/apartamentos-venta-ozama/1282385/,NA,NA,NA,US$,92500,Premium Real Estate,Ozama, Santo Domingo Este, Santo Domingo,En Construcción,80,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,92500
2022-08-02,/apartamentos-venta-ozama/1285701/,2,2,3,RD$,6200000,Remax Independencia,Ozama, Santo Domingo Este, Santo Domingo,Segundo Uso,151,Residencial,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105982.90598290598
2022-08-02,/apartamentos-venta-ozama/1253478/,1,2,3,US$,136000,Premium Real Estate,Ozama, Santo Domingo Este, Santo Domingo,En Planos,123,Residencial,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,136000
2022-08-02,/apartamentos-venta-ozama/1286076/,2,3,3,US$,330000,Mr. Home Asesores Inmobiliarios,Ozama, Santo Domingo Este, Santo Domingo,NA,199,N/D,7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,330000
2022-08-02,/apartamentos-venta-ozama/1274955/,1,2.5,3,US$,152700,Premium Real Estate,Ozama, Santo Domingo Este, Santo Domingo,En Construcción,120,Residencial,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,152700
2022-08-02,/apartamentos-venta-ozama/1285805/,1,2,3,RD$,7000000,Mr. Home Asesores Inmobiliarios,Ozama, Santo Domingo Este, Santo Domingo,NA,100,N/D,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,119658.11965811966
